step,reward,actual_inspection_rate,target_sampling_rate,attack_intensity,fpr,fnr,avg_sq,tp,tn,fp,fn
1309,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1310,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1311,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1312,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1313,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1314,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1315,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1316,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1317,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1318,-1.899999976158142,0.951,0.949999988079071,0.0,0.0,0.0,192.102,0,1000,0,0
1319,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1320,-1.899999976158142,0.96,0.949999988079071,0.0,0.0,0.0,193.92,0,1000,0,0
1321,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1322,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1323,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1324,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1325,-1.7999999523162842,0.895,0.8999999761581421,0.0,0.0,0.0,180.79,0,1000,0,0
1326,-1.899999976158142,0.953,0.949999988079071,0.0,0.0,0.0,192.506,0,1000,0,0
1327,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1328,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1329,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1330,-2.0,1.0,1.0,0.05,0.0,0.0,327.15,50,950,0,0
1331,-2.0,1.0,1.0,0.053,0.0,0.0,334.659,53,947,0,0
1332,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1333,-2.0,1.0,1.0,0.045,0.0,0.0,314.635,45,955,0,0
1334,-2.0,1.0,1.0,0.05,0.0,0.0,327.15,50,950,0,0
1335,-2.0,1.0,1.0,0.056,0.0,0.0,342.168,56,944,0,0
1336,-2.0,1.0,1.0,0.042,0.0,0.0,307.126,42,958,0,0
1337,-2.0,1.0,1.0,0.054,0.0,0.0,337.162,54,946,0,0
1338,-2.0,1.0,1.0,0.062,0.0,0.0,357.186,62,938,0,0
1339,-2.0,1.0,1.0,0.048,0.0,0.0,322.144,48,952,0,0
1340,-2.0,1.0,1.0,0.055,0.0,0.0,339.665,55,945,0,0
1341,-2.0,1.0,1.0,0.051,0.0,0.0,329.653,51,949,0,0
1342,-2.0,1.0,1.0,0.06,0.0,0.0,352.18,60,940,0,0
1343,-2.0,1.0,1.0,0.04,0.0,0.0,302.12,40,960,0,0
1344,-2.0,1.0,1.0,0.052,0.0,0.0,332.156,52,948,0,0
1345,-2.0,1.0,1.0,0.04,0.0,0.0,302.12,40,960,0,0
1346,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1347,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1348,-2.0,1.0,1.0,0.039,0.0,0.0,299.617,39,961,0,0
1349,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1350,-1.5366666316986084,0.974,0.7683333158493042,0.0,0.0,0.0,196.748,0,1000,0,0
1351,-1.6366660594940186,0.785,0.8183330297470093,0.0,0.0,0.0,158.57,0,1000,0,0
1352,-1.736665964126587,0.853,0.8683329820632935,0.0,0.0,0.0,172.306,0,1000,0,0
1353,-1.8366659879684448,0.908,0.9183329939842224,0.0,0.0,0.0,183.416,0,1000,0,0
1354,-1.9366660118103027,0.965,0.9683330059051514,0.0,0.0,0.0,194.93,0,1000,0,0
1355,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1356,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1357,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1358,-1.899999976158142,0.949,0.949999988079071,0.0,0.0,0.0,191.698,0,1000,0,0
1359,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1360,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1361,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1362,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1363,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1364,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1365,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1366,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1367,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1368,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1369,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1370,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1371,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1372,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1373,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1374,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1375,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1376,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1377,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1378,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1379,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1380,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1381,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1382,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1383,-1.7999999523162842,0.91,0.8999999761581421,0.0,0.0,0.0,183.82,0,1000,0,0
1384,-1.899999976158142,0.964,0.949999988079071,0.0,0.0,0.0,194.728,0,1000,0,0
1385,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1386,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1387,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1388,-1.899999976158142,0.957,0.949999988079071,0.0,0.0,0.0,193.314,0,1000,0,0
1389,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1390,-1.899999976158142,0.946,0.949999988079071,0.0,0.0,0.0,191.092,0,1000,0,0
1391,-1.7999999523162842,0.898,0.8999999761581421,0.0,0.0,0.0,181.396,0,1000,0,0
1392,-1.899999976158142,0.949,0.949999988079071,0.0,0.0,0.0,191.698,0,1000,0,0
1393,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1394,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1395,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1396,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1397,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1398,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1399,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1400,-1.6666666269302368,0.992,0.8333333134651184,0.0,0.0,0.0,200.384,0,1000,0,0
1401,-1.766666054725647,0.847,0.8833330273628235,0.0,0.0,0.0,171.094,0,1000,0,0
1402,-1.5666660070419312,0.764,0.7833330035209656,0.0,0.0,0.0,154.328,0,1000,0,0
1403,-1.666666030883789,0.821,0.8333330154418945,0.0,0.0,0.0,165.842,0,1000,0,0
1404,-1.766666054725647,0.861,0.8833330273628235,0.0,0.0,0.0,173.922,0,1000,0,0
1405,-1.8666659593582153,0.936,0.9333329796791077,0.0,0.0,0.0,189.072,0,1000,0,0
1406,-1.9666659832000732,0.974,0.9833329916000366,0.0,0.0,0.0,196.748,0,1000,0,0
1407,-1.766666054725647,0.891,0.8833330273628235,0.0,0.0,0.0,179.982,0,1000,0,0
1408,-1.8666659593582153,0.92,0.9333329796791077,0.0,0.0,0.0,185.84,0,1000,0,0
1409,-1.9666659832000732,0.984,0.9833329916000366,0.0,0.0,0.0,198.768,0,1000,0,0
1410,-2.0,1.0,1.0,0.045,0.0,0.0,314.635,45,955,0,0
1411,-2.0,1.0,1.0,0.053,0.0,0.0,334.659,53,947,0,0
1412,-2.0,1.0,1.0,0.041,0.0,0.0,304.623,41,959,0,0
1413,-2.0,1.0,1.0,0.044,0.0,0.0,312.132,44,956,0,0
1414,-2.0,1.0,1.0,0.049,0.0,0.0,324.647,49,951,0,0
1415,-2.0,1.0,1.0,0.044,0.0,0.0,312.132,44,956,0,0
1416,-2.0,1.0,1.0,0.053,0.0,0.0,334.659,53,947,0,0
1417,-2.0,1.0,1.0,0.055,0.0,0.0,339.665,55,945,0,0
1418,-2.0,1.0,1.0,0.049,0.0,0.0,324.647,49,951,0,0
1419,-2.0,1.0,1.0,0.042,0.0,0.0,307.126,42,958,0,0
1420,-1.0466666221618652,0.973,0.5233333110809326,0.0,0.0,0.0,196.546,0,1000,0,0
1421,-1.1466660499572754,0.567,0.5733330249786377,0.0,0.0,0.0,114.534,0,1000,0,0
1422,-1.2466659545898438,0.621,0.6233329772949219,0.0,0.0,0.0,125.442,0,1000,0,0
1423,-1.3466659784317017,0.638,0.6733329892158508,0.0,0.0,0.0,128.876,0,1000,0,0
1424,-1.4466660022735596,0.749,0.7233330011367798,0.0,0.0,0.0,151.298,0,1000,0,0
1425,-1.5466660261154175,0.776,0.7733330130577087,0.0,0.0,0.0,156.752,0,1000,0,0
1426,-1.6466660499572754,0.801,0.8233330249786377,0.0,0.0,0.0,161.802,0,1000,0,0
1427,-1.7466659545898438,0.868,0.8733329772949219,0.0,0.0,0.0,175.336,0,1000,0,0
1428,-1.8466659784317017,0.916,0.9233329892158508,0.0,0.0,0.0,185.032,0,1000,0,0
1429,-1.9466660022735596,0.968,0.9733330011367798,0.0,0.0,0.0,195.536,0,1000,0,0
1430,-2.0,1.0,1.0,0.05,0.0,0.0,327.15,50,950,0,0
1431,-2.0,1.0,1.0,0.053,0.0,0.0,334.659,53,947,0,0
1432,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1433,-2.0,1.0,1.0,0.045,0.0,0.0,314.635,45,955,0,0
1434,-2.0,1.0,1.0,0.05,0.0,0.0,327.15,50,950,0,0
1435,-2.0,1.0,1.0,0.056,0.0,0.0,342.168,56,944,0,0
1436,-2.0,1.0,1.0,0.042,0.0,0.0,307.126,42,958,0,0
1437,-2.0,1.0,1.0,0.054,0.0,0.0,337.162,54,946,0,0
1438,-2.0,1.0,1.0,0.062,0.0,0.0,357.186,62,938,0,0
1439,-2.0,1.0,1.0,0.048,0.0,0.0,322.144,48,952,0,0
1440,-1.5466666221618652,0.982,0.7733333110809326,0.0,0.0,0.0,198.364,0,1000,0,0
1441,-1.6466660499572754,0.784,0.8233330249786377,0.0,0.0,0.0,158.368,0,1000,0,0
1442,-1.7466659545898438,0.872,0.8733329772949219,0.0,0.0,0.0,176.144,0,1000,0,0
1443,-1.8466659784317017,0.949,0.9233329892158508,0.0,0.0,0.0,191.698,0,1000,0,0
1444,-1.9466660022735596,0.971,0.9733330011367798,0.0,0.0,0.0,196.142,0,1000,0,0
1445,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1446,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1447,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1448,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1449,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1450,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1451,-2.0,1.0,1.0,0.049,0.0,0.0,324.647,49,951,0,0
1452,-2.0,1.0,1.0,0.059,0.0,0.0,349.677,59,941,0,0
1453,-2.0,1.0,1.0,0.046,0.0,0.0,317.138,46,954,0,0
1454,-2.0,1.0,1.0,0.057,0.0,0.0,344.671,57,943,0,0
1455,-2.0,1.0,1.0,0.054,0.0,0.0,337.162,54,946,0,0
1456,-2.0,1.0,1.0,0.069,0.0,0.0,374.707,69,931,0,0
1457,-2.0,1.0,1.0,0.052,0.0,0.0,332.156,52,948,0,0
1458,-2.0,1.0,1.0,0.046,0.0,0.0,317.138,46,954,0,0
1459,-2.0,1.0,1.0,0.044,0.0,0.0,312.132,44,956,0,0
1460,-1.5366666316986084,0.984,0.7683333158493042,0.0,0.0,0.0,198.768,0,1000,0,0
1461,-1.6366660594940186,0.78,0.8183330297470093,0.0,0.0,0.0,157.56,0,1000,0,0
1462,-1.736665964126587,0.87,0.8683329820632935,0.0,0.0,0.0,175.74,0,1000,0,0
1463,-1.8366659879684448,0.914,0.9183329939842224,0.0,0.0,0.0,184.628,0,1000,0,0
1464,-1.9366660118103027,0.958,0.9683330059051514,0.0,0.0,0.0,193.516,0,1000,0,0
1465,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1466,-1.899999976158142,0.946,0.949999988079071,0.0,0.0,0.0,191.092,0,1000,0,0
1467,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1468,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1469,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1470,-2.0,1.0,1.0,0.039,0.0,0.0,299.617,39,961,0,0
1471,-2.0,1.0,1.0,0.045,0.0,0.0,314.635,45,955,0,0
1472,-2.0,1.0,1.0,0.052,0.0,0.0,332.156,52,948,0,0
1473,-2.0,1.0,1.0,0.055,0.0,0.0,339.665,55,945,0,0
1474,-2.0,1.0,1.0,0.045,0.0,0.0,314.635,45,955,0,0
1475,-2.0,1.0,1.0,0.047,0.0,0.0,319.641,47,953,0,0
1476,-2.0,1.0,1.0,0.06,0.0,0.0,352.18,60,940,0,0
1477,-2.0,1.0,1.0,0.057,0.0,0.0,344.671,57,943,0,0
1478,-2.0,1.0,1.0,0.05,0.0,0.0,327.15,50,950,0,0
1479,-2.0,1.0,1.0,0.044,0.0,0.0,312.132,44,956,0,0
1480,-1.4766666889190674,0.979,0.7383333444595337,0.0,0.0,0.0,197.758,0,1000,0,0
1481,-1.576665997505188,0.763,0.788332998752594,0.0,0.0,0.0,154.126,0,1000,0,0
1482,-1.676666021347046,0.835,0.838333010673523,0.0,0.0,0.0,168.67,0,1000,0,0
1483,-1.676666021347046,0.836,0.838333010673523,0.0,0.0,0.0,168.872,0,1000,0,0
1484,-1.7766660451889038,0.88,0.8883330225944519,0.0,0.0,0.0,177.76,0,1000,0,0
1485,-1.8766659498214722,0.936,0.9383329749107361,0.0,0.0,0.0,189.072,0,1000,0,0
1486,-1.7766660451889038,0.875,0.8883330225944519,0.0,0.0,0.0,176.75,0,1000,0,0
1487,-1.8766659498214722,0.931,0.9383329749107361,0.0,0.0,0.0,188.062,0,1000,0,0
1488,-1.97666597366333,0.978,0.988332986831665,0.0,0.0,0.0,197.556,0,1000,0,0
1489,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1490,-2.0,1.0,1.0,0.045,0.0,0.0,314.635,45,955,0,0
1491,-2.0,1.0,1.0,0.044,0.0,0.0,312.132,44,956,0,0
1492,-2.0,1.0,1.0,0.058,0.0,0.0,347.174,58,942,0,0
1493,-2.0,1.0,1.0,0.05,0.0,0.0,327.15,50,950,0,0
1494,-2.0,1.0,1.0,0.052,0.0,0.0,332.156,52,948,0,0
1495,-2.0,1.0,1.0,0.049,0.0,0.0,324.647,49,951,0,0
1496,-2.0,1.0,1.0,0.044,0.0,0.0,312.132,44,956,0,0
1497,-2.0,1.0,1.0,0.062,0.0,0.0,357.186,62,938,0,0
1498,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1499,-2.0,1.0,1.0,0.047,0.0,0.0,319.641,47,953,0,0
1500,-1.6666666269302368,0.986,0.8333333134651184,0.0,0.0,0.0,199.172,0,1000,0,0
1501,-1.4666659832000732,0.725,0.7333329916000366,0.0,0.0,0.0,146.45,0,1000,0,0
1502,-1.3666659593582153,0.693,0.6833329796791077,0.0,0.0,0.0,139.986,0,1000,0,0
1503,-1.4666659832000732,0.734,0.7333329916000366,0.0,0.0,0.0,148.268,0,1000,0,0
1504,-1.5666660070419312,0.784,0.7833330035209656,0.0,0.0,0.0,158.368,0,1000,0,0
1505,-1.666666030883789,0.817,0.8333330154418945,0.0,0.0,0.0,165.034,0,1000,0,0
1506,-1.766666054725647,0.872,0.8833330273628235,0.0,0.0,0.0,176.144,0,1000,0,0
1507,-1.8666659593582153,0.925,0.9333329796791077,0.0,0.0,0.0,186.85,0,1000,0,0
1508,-1.766666054725647,0.876,0.8833330273628235,0.0,0.0,0.0,176.952,0,1000,0,0
1509,-1.9666659832000732,0.975,0.9833329916000366,0.0,0.0,0.0,196.95,0,1000,0,0
1510,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1511,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1512,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1513,-1.7999999523162842,0.897,0.8999999761581421,0.0,0.0,0.0,181.194,0,1000,0,0
1514,-1.899999976158142,0.956,0.949999988079071,0.0,0.0,0.0,193.112,0,1000,0,0
1515,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1516,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1517,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1518,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1519,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1520,-2.0,1.0,1.0,0.066,0.0,0.0,367.198,66,934,0,0
1521,-2.0,1.0,1.0,0.051,0.0,0.0,329.653,51,949,0,0
1522,-2.0,1.0,1.0,0.042,0.0,0.0,307.126,42,958,0,0
1523,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1524,-2.0,1.0,1.0,0.068,0.0,0.0,372.204,68,932,0,0
1525,-2.0,1.0,1.0,0.057,0.0,0.0,344.671,57,943,0,0
1526,-2.0,1.0,1.0,0.053,0.0,0.0,334.659,53,947,0,0
1527,-2.0,1.0,1.0,0.055,0.0,0.0,339.665,55,945,0,0
1528,-2.0,1.0,1.0,0.042,0.0,0.0,307.126,42,958,0,0
1529,-2.0,1.0,1.0,0.05,0.0,0.0,327.15,50,950,0,0
1530,-2.0,1.0,1.0,0.05,0.0,0.0,327.15,50,950,0,0
1531,-2.0,1.0,1.0,0.053,0.0,0.0,334.659,53,947,0,0
1532,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1533,-2.0,1.0,1.0,0.045,0.0,0.0,314.635,45,955,0,0
1534,-2.0,1.0,1.0,0.05,0.0,0.0,327.15,50,950,0,0
1535,-2.0,1.0,1.0,0.056,0.0,0.0,342.168,56,944,0,0
1536,-2.0,1.0,1.0,0.042,0.0,0.0,307.126,42,958,0,0
1537,-2.0,1.0,1.0,0.054,0.0,0.0,337.162,54,946,0,0
1538,-2.0,1.0,1.0,0.062,0.0,0.0,357.186,62,938,0,0
1539,-2.0,1.0,1.0,0.048,0.0,0.0,322.144,48,952,0,0
1540,-2.0,1.0,1.0,0.055,0.0,0.0,339.665,55,945,0,0
1541,-2.0,1.0,1.0,0.051,0.0,0.0,329.653,51,949,0,0
1542,-2.0,1.0,1.0,0.06,0.0,0.0,352.18,60,940,0,0
1543,-2.0,1.0,1.0,0.04,0.0,0.0,302.12,40,960,0,0
1544,-2.0,1.0,1.0,0.052,0.0,0.0,332.156,52,948,0,0
1545,-2.0,1.0,1.0,0.04,0.0,0.0,302.12,40,960,0,0
1546,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1547,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1548,-2.0,1.0,1.0,0.039,0.0,0.0,299.617,39,961,0,0
1549,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1550,-1.5366666316986084,0.981,0.7683333158493042,0.0,0.0,0.0,198.162,0,1000,0,0
1551,-1.6366660594940186,0.78,0.8183330297470093,0.0,0.0,0.0,157.56,0,1000,0,0
1552,-1.736665964126587,0.86,0.8683329820632935,0.0,0.0,0.0,173.72,0,1000,0,0
1553,-1.8366659879684448,0.924,0.9183329939842224,0.0,0.0,0.0,186.648,0,1000,0,0
1554,-1.6366660594940186,0.816,0.8183330297470093,0.0,0.0,0.0,164.832,0,1000,0,0
1555,-1.736665964126587,0.861,0.8683329820632935,0.0,0.0,0.0,173.922,0,1000,0,0
1556,-1.8366659879684448,0.911,0.9183329939842224,0.0,0.0,0.0,184.022,0,1000,0,0
1557,-1.9366660118103027,0.962,0.9683330059051514,0.0,0.0,0.0,194.324,0,1000,0,0
1558,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1559,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1560,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1561,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1562,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1563,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1564,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1565,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1566,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1567,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1568,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1569,-1.7999999523162842,0.898,0.8999999761581421,0.0,0.0,0.0,181.396,0,1000,0,0
1570,-2.0,0.999,1.0,0.039,0.0,0.0,299.415,39,961,0,0
1571,-2.0,1.0,1.0,0.045,0.0,0.0,314.635,45,955,0,0
1572,-2.0,1.0,1.0,0.052,0.0,0.0,332.156,52,948,0,0
1573,-2.0,1.0,1.0,0.055,0.0,0.0,339.665,55,945,0,0
1574,-2.0,1.0,1.0,0.045,0.0,0.0,314.635,45,955,0,0
1575,-2.0,1.0,1.0,0.047,0.0,0.0,319.641,47,953,0,0
1576,-2.0,1.0,1.0,0.06,0.0,0.0,352.18,60,940,0,0
1577,-2.0,1.0,1.0,0.057,0.0,0.0,344.671,57,943,0,0
1578,-2.0,1.0,1.0,0.05,0.0,0.0,327.15,50,950,0,0
1579,-2.0,1.0,1.0,0.044,0.0,0.0,312.132,44,956,0,0
1580,-1.4766666889190674,0.971,0.7383333444595337,0.0,0.0,0.0,196.142,0,1000,0,0
1581,-1.576665997505188,0.746,0.788332998752594,0.0,0.0,0.0,150.692,0,1000,0,0
1582,-1.3766659498214722,0.685,0.6883329749107361,0.0,0.0,0.0,138.37,0,1000,0,0
1583,-1.47666597366333,0.713,0.738332986831665,0.0,0.0,0.0,144.026,0,1000,0,0
1584,-1.576665997505188,0.769,0.788332998752594,0.0,0.0,0.0,155.338,0,1000,0,0
1585,-1.676666021347046,0.808,0.838333010673523,0.0,0.0,0.0,163.216,0,1000,0,0
1586,-1.676666021347046,0.827,0.838333010673523,0.0,0.0,0.0,167.054,0,1000,0,0
1587,-1.7766660451889038,0.885,0.8883330225944519,0.0,0.0,0.0,178.77,0,1000,0,0
1588,-1.8766659498214722,0.922,0.9383329749107361,0.0,0.0,0.0,186.244,0,1000,0,0
1589,-1.97666597366333,0.98,0.988332986831665,0.0,0.0,0.0,197.96,0,1000,0,0
1590,-2.0,1.0,1.0,0.045,0.0,0.0,314.635,45,955,0,0
1591,-2.0,1.0,1.0,0.044,0.0,0.0,312.132,44,956,0,0
1592,-2.0,1.0,1.0,0.058,0.0,0.0,347.174,58,942,0,0
1593,-2.0,1.0,1.0,0.05,0.0,0.0,327.15,50,950,0,0
1594,-2.0,1.0,1.0,0.052,0.0,0.0,332.156,52,948,0,0
1595,-2.0,1.0,1.0,0.049,0.0,0.0,324.647,49,951,0,0
1596,-2.0,1.0,1.0,0.044,0.0,0.0,312.132,44,956,0,0
1597,-2.0,1.0,1.0,0.062,0.0,0.0,357.186,62,938,0,0
1598,-2.0,1.0,1.0,0.043,0.0,0.0,309.629,43,957,0,0
1599,-2.0,1.0,1.0,0.047,0.0,0.0,319.641,47,953,0,0
1600,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1601,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1602,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
1603,-2.0,0.946,1.0,0.001,0.0,0.0,193.595,1,999,0,0
1604,-1.5633333921432495,0.926,0.7816666960716248,0.0,0.0,0.0,187.052,0,1000,0,0
1605,-2.0,0.99,1.0,0.003,0.0,0.0,207.489,3,997,0,0
1606,-2.0,0.999,1.0,0.002,0.0,0.0,206.804,2,998,0,0
1607,-2.0,1.0,1.0,0.001,0.0,0.0,204.503,1,999,0,0
1608,-2.0,0.935,1.0,0.003,0.0,0.0,196.379,3,997,0,0
1609,-2.0,1.0,1.0,0.009,0.0,0.0,224.527,9,991,0,0
1610,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
1611,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1612,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1613,-2.0,0.949,1.0,0.001,0.0,0.0,194.201,1,999,0,0
1614,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
1615,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1616,-1.8416666984558105,0.998,0.9208333492279053,0.002,0.0,0.0,206.602,2,998,0,0
1617,-2.0,0.937,1.0,0.005,0.0,0.0,201.789,5,995,0,0
1618,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
1619,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1620,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1621,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1622,-2.0,0.948,1.0,0.0,0.0,0.0,191.496,0,1000,0,0
1623,-1.899999976158142,0.937,0.949999988079071,0.0,0.0,0.0,189.274,0,1000,0,0
1624,-2.0,1.0,1.0,0.001,0.0,0.0,204.503,1,999,0,0
1625,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1626,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1627,-2.0,0.925,1.0,0.001,0.0,0.0,189.353,1,999,0,0
1628,-1.681666612625122,0.983,0.840833306312561,0.001,0.0,0.0,201.069,1,999,0,0
1629,-2.0,0.931,1.0,0.002,0.0,0.0,193.068,2,998,0,0
1630,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
