packet_id,is_malware,was_dropped,latency_ns
1224,0,0,16162
1225,0,0,15705
1226,0,0,15526
1227,0,0,17455
1228,0,0,16072
1229,0,0,14738
1230,0,0,14543
1231,0,0,14366
1232,0,0,14392
1233,0,0,14383
1234,0,0,15243
1235,0,0,14211
1236,0,0,14844
1237,0,0,14818
1238,0,0,14350
1239,0,0,14660
1240,0,0,20422
1241,0,0,15284
1242,0,0,14305
1243,0,0,14234
1244,0,0,16602
1245,0,0,13839
1246,0,0,16364
1247,0,0,14491
1248,0,0,14524
1249,0,0,16419
1250,0,0,14678
1251,0,0,23844
1252,0,0,18364
1253,0,0,16017
1254,0,0,17153
1255,0,0,14609
1256,0,0,14781
1257,0,0,14542
1258,0,0,18022
1259,0,0,16194
1260,0,0,31653
1261,0,0,16400
1262,0,0,16193
1263,0,0,15662
1264,0,0,16170
1265,0,0,16125
1266,0,0,15971
1267,0,0,16604
1268,0,0,15628
1269,0,0,15878
1270,0,0,14396
1271,0,0,15227
1272,0,0,14661
1273,0,0,14321
1274,0,0,14885
1275,0,0,14429
1276,0,0,14576
1277,0,0,14375
1278,0,0,14531
1279,0,0,15584
1280,0,0,14445
1281,0,0,16274
1282,0,0,14501
1283,0,0,14547
1284,0,0,16158
1285,0,0,14890
1286,0,0,14779
1287,0,0,14561
1288,0,0,15736
1289,0,0,14742
1290,0,0,16231
1291,0,0,14385
1292,0,0,14353
1293,0,0,16389
1294,0,0,15659
1295,0,0,14814
1296,0,0,14745
1297,0,0,14409
1298,0,0,14603
1299,0,0,14561
1300,0,0,14656
1301,0,0,14440
1302,0,0,14680
1303,0,0,14774
1304,0,0,14651
1305,0,0,14491
1306,0,0,14766
1307,0,0,14759
1308,0,0,21088
1309,0,0,25326
1310,0,0,16048
1311,0,0,14951
1312,0,0,14485
1313,0,0,15310
1314,0,0,15419
1315,0,0,14671
1316,0,0,14533
1317,0,0,14699
1318,0,0,15852
1319,0,0,14599
1320,0,0,14681
1321,0,0,14572
1322,0,0,14467
1323,0,0,14491
1324,0,0,15080
1325,0,0,15137
1326,0,0,15163
1327,0,0,14977
1328,0,0,14755
1329,0,0,14520
1330,0,0,14195
1331,0,0,14581
1332,0,0,14623
1333,0,0,14380
1334,0,0,14332
1335,0,0,14758
1336,0,0,14387
1337,0,0,16039
1338,0,0,14368
1339,0,0,14246
1340,0,0,14365
1341,0,0,14611
1342,0,0,14951
1343,0,0,14875
1344,0,0,14738
1345,0,0,14619
1346,0,0,14377
1347,0,0,14421
1348,0,0,14658
1349,0,0,14393
1350,0,0,14261
1351,0,0,14293
1352,0,0,14562
1353,0,0,14512
1354,0,0,15841
1355,0,0,14224
1356,0,0,14483
1357,0,0,14727
1358,0,0,15303
1359,0,0,14269
1360,0,0,15040
1361,0,0,32866
1362,0,0,19119
1363,0,0,17440
1364,0,0,16603
1365,0,0,15667
1366,0,0,15414
1367,0,0,15470
1368,0,0,187821
1369,0,0,27742
1370,0,0,17023
1371,0,0,15729
1372,0,0,16072
1373,0,0,16792
1374,0,0,15886
1375,0,0,18512
1376,0,0,16853
1377,0,0,16156
1378,0,0,15861
1379,0,0,16415
1380,0,0,16728
1381,0,0,16755
1382,0,0,16629
1383,0,0,16024
1384,0,0,16492
1385,0,0,15993
1386,0,0,15884
1387,0,0,16399
1388,0,0,18181
1389,0,0,15789
1390,0,0,16444
1391,0,0,15887
1392,0,0,16197
1393,0,0,16200
1394,0,0,15947
1395,0,0,17250
1396,0,0,17823
1397,0,0,16214
1398,0,0,17959
1399,0,0,15424
1400,0,0,15754
1401,0,0,16005
1402,0,0,15561
1403,0,0,15716
1404,0,0,16259
1405,0,0,16602
1406,0,0,15877
1407,0,0,16881
1408,0,0,15901
1409,0,0,15941
1410,0,0,16290
1411,0,0,16613
1412,0,0,28476
1413,0,0,20337
