packet_id,is_malware,latency_ns
157,0,21797
158,0,15712
159,0,15265
160,0,15751
161,0,16405
162,0,15945
163,0,15708
164,0,15911
165,0,15474
166,0,15842
167,0,15818
168,0,15791
169,0,31444
170,0,17949
171,0,16211
172,0,15903
173,0,15599
174,0,15859
175,0,15623
176,0,15260
177,0,15546
178,0,15200
179,0,15564
180,0,15486
181,0,16246
182,0,15930
183,0,15982
184,0,15434
185,0,15767
186,0,15435
187,0,15300
188,0,15491
189,0,15708
190,0,15586
191,0,15485
192,0,15139
193,0,15735
194,0,15492
195,0,15677
196,0,15401
197,0,15219
198,0,15427
199,0,15529
200,0,15643
201,0,15477
202,0,15340
203,0,16245
204,0,15936
205,0,15453
206,0,15915
207,0,15394
208,0,15617
209,0,15558
210,0,15576
211,0,16193
212,0,16269
213,0,16114
214,0,15542
215,0,15711
216,0,15197
217,0,15674
218,0,15459
219,0,15569
220,0,15642
221,0,15502
222,0,15500
223,0,15470
224,0,15664
225,0,15716
226,0,15425
227,0,15442
228,0,15924
229,0,15933
230,0,15880
231,0,15563
232,0,15613
233,0,15700
234,0,15706
235,0,15447
236,0,15491
237,0,15797
238,0,15577
239,0,15266
240,0,15375
241,0,15587
242,0,15690
243,0,15541
244,0,19937
245,0,16010
246,0,15804
247,0,15583
248,0,15667
249,0,16207
250,0,15924
251,0,15779
252,0,17765
253,0,15224
254,0,15377
255,0,15354
256,0,15806
257,0,15453
258,0,15872
259,0,15747
260,0,15377
261,0,15410
262,0,16019
263,0,15867
264,0,15258
265,0,15534
266,0,21024
267,0,16378
268,0,15935
269,0,15434
270,0,15297
271,0,15894
272,0,15423
273,0,16046
274,0,15559
275,0,15281
276,0,15446
277,0,15525
278,0,15723
279,0,15825
280,0,15692
281,0,18978
282,0,42640
283,0,19940
284,0,16685
285,0,15822
286,0,15525
287,0,15717
288,0,15477
289,0,15990
290,0,15644
291,0,16001
292,0,15493
293,0,16070
294,0,15412
295,0,15955
296,0,15552
297,0,15777
298,0,15389
299,0,15516
300,0,15614
301,0,15753
302,0,15346
303,0,15424
304,0,16008
305,0,15400
306,0,15597
307,0,15656
308,0,15778
309,0,15371
310,0,15233
311,0,15206
312,0,15331
313,0,15566
314,0,15394
315,0,15459
316,0,15130
317,0,27144
318,0,16980
319,0,16393
320,0,15730
321,0,15581
322,0,15733
323,0,15898
324,0,15396
325,0,15381
326,0,16381
327,0,16137
328,0,15918
329,0,15831
330,0,15741
331,0,15418
332,0,15923
333,0,15698
334,0,15347
335,0,15990
336,0,15598
337,0,15316
338,0,15116
339,0,15590
340,0,15252
341,0,15417
342,0,15392
343,0,15699
344,0,15065
345,0,15300
346,0,15329
347,0,15728
348,0,15269
349,0,15204
350,0,15593
351,0,15720
352,0,15730
353,0,15378
354,0,15839
355,0,16004
356,0,15662
357,0,15854
358,0,15267
359,0,15646
360,0,15919
361,0,15508
362,0,15561
363,0,15537
364,0,15575
365,0,15746
366,0,15875
367,0,15304
368,0,15868
369,0,15876
370,0,15956
371,0,20444
372,0,17100
373,0,15867
374,0,15951
375,0,15613
376,0,15624
377,0,15667
378,0,16092
379,0,15788
380,0,15549
381,0,16036
382,0,15883
383,0,15705
384,0,16001
385,0,15703
386,0,15572
387,0,15445
388,0,15515
389,0,15242
390,0,15461
